id,route_name,first_ascent,description,location,protection,YDS,parent_sector,left_right_seq,mp_route_id,mp_sector_id,longitude,latitude
b1831734-c88a-4e00-8602-37942e13d26b,Men Without Egos,"Brent Kertzman and Lane Smith, Nov 1990","To access this route drive south on Falling Rock Rd. past the parking for the North Wall. Continue into canyon and up the otherside. At the top of the hill a blocked road will appear on the left. Park here then hike old road to east. Upon reaching the top of the South Wall continue walking east-northeast along a trail. Aim for the northeast rim of the canyon to the north. Upon reaching the northeast corner of the rim locate a coulair that is north facing and descend. After exiting the coulair, move right (eastward) along the base of the cliff. The wall this route is on will appear around the corner from the coulair. There are three routes on this buttress. Men Without Egos is the center route. Another bolt was added to the route this spring by Brent K. It is wise to stick-clip the first bolt.",,Six Bolts,5.10b,South Canyon Wall,7,105715304,105714315,-103.36295,44.05384
329b6d38-c06a-4e1f-ab95-5e23e4186eeb,Better a Hasbeen Than a Wannabe,"Brent Kertzman & Lane Smith, Nov. '90",,,Draws.  Easy to toprope from bolts.,5.8,South Canyon Wall,5,105715043,105714315,-103.36295,44.05384
0141d62d-c981-4c97-8354-a49bb94a48de,Bene Gesserit,Mike Lilygren,Pretty fun little route! Climb up on little sharp edges and the crux is around the 3rd bolt.,,5 bolts and anchors on the top of the cliff,5.10-,Cliffs of Dune,999999,107316174,105714297,-103.4268,44.12118
87c2360d-68ef-4229-9044-9fc08521cf62,Bye-Bye Hippie,"Andrew Bellisle, Chris Hirsch, May 2019",Committing highball on different rock and all down pulling holds. Stand start on the West face next to alcove and small boulder. Work up and left towards center of block on solid black schist. Carefully round the lip on to the low angle slab. Please preview top out holds prior!,Tallest line on the West face. Down climb V0 on the backside.,Several pads and a spotter.,V5,Hippie Boulder,0,118104291,118104250,-103.36675,43.89366
cf8be6e0-85d5-4527-a81b-7a9b7da5414d,Walkers route,John Walker,Climb really nice crack to ledge then climb large block sitting on the ledge and finish on wide crack above,just left of 5.7 crack,Standard rack,5.8+,Boxelder Forks,19,110656003,107554292,-103.53879,44.20158
09e65757-725c-4d3a-ba38-7b255638895a,Crack Route,Johny Walker and Butch Knight,130ft route that goes to the top of the tower on the left of the buttress.,Left side of Butress,Gear to a 4 Camelot,5.7+,Boxelder Butress,0,110658009,110657990,-103.51824,44.19499
d3493916-dab9-4565-978c-458a8e6e6880,Paperboy Centerfold,unknown,Paperboy Centerfold is the obvious dihedral about 20' right of Garden Party.  A face climbing start leads to sustained fingerlocks and liebacking.  There are bolts on top for toproping this climb.  An excellent route for getting a pump - especially if running laps.,,Lots of stoppers and small cams.  Probably best to toprope because of the flaring crack and soft limestone.,5.8,Main Wall,7,105714716,116147434,-103.36295,44.05384
17d9ac8c-77d0-44d3-993a-2a5381032b37,Why Be Normal,unknown,Fun varied climbing on the longest route at Falling Rock. The guidebook rates this at 5.9 but I have a hard time believing it even makes the 5.8 grade as I suggested. The initial moves to the 1st bolt and pulling over the bulge to get above it are the hardest. After that it's a cruiser on good holds. Very good for a first lead at FR as long as the start doesn't scare you away.,Basically rap in from any route on the North Wall and walk to the base or follow the path (with the chockstone) down. This is the farthest route from the parking lot.,11 bolts with a 2 bolt anchor up top on the cliff-side edge and another 2 bolt anchor on the top about 5ft from the edge.,5.8,Main Wall,14,107764552,116147434,-103.36295,44.05384
0b4b369b-25a6-478e-8b5d-1bc0ef2bd1bf,Tender Heart,Mark Rafferty & Matt Scherer,,Middle of the roof on the Intimacy wall.,"8 Bolts, Bolted Anchor",5.12-,Intimacy Wall,2,116184507,116147412,-103.36295,44.05384
e530287a-0969-423c-83ba-030c11437862,Song About Dory,BC Haney & Mike Olson,Fun holds down low that lead to the crux around the last bolt. There is a concerning flake to the left of the last bolt that may come off one day.,Walking around the base of the cliffs it is the second route you come to. It is right after the big roof and across from a giant boulder.  You can also get to it from the top.  You can rappel off a set of anchors to the R of the anchors for Last Romance for the Season. From there you can swing R and just use a locker to redirect your rope down the route if you want to TR solo it.,6-7 bolts,5.9+,Intimacy Wall,5,115339667,116147412,-103.36295,44.05384
7a60e2ba-a23f-4ba2-9405-d71f2312dfdc,Sex Machine,Matt Scherer,Fun cryptic pocket pulling. Nice warm up for the harder routes below.,Left end of intimacy wall. (Left side of crack),5 bolts,5.10-,Intimacy Wall,0,116508116,116147412,-103.36295,44.05384
ee5ba8b3-a810-403e-ad28-7624d86cf2a4,Last Romance of the Season,unknown,,"Route is located to the left of ""Songs about Dory"" and has a new variation that breaks off and left towards the flake/tree.",7 Bolts,5.10+,Intimacy Wall,4,116113427,116147412,-103.36295,44.05384
88486e2e-6ebb-4b94-8d1b-a4ae8b00dc47,Frog In a Pocket,"Mark Rafferty, John Lang, & Peyton Hinn, Fall 2019","On the far left side of the roof on the intimacy wall gain a high first bolt, slap to the edge of the crack out left and pull roof. Continue straight up to small roof to a two bolted anchor.","Left side of main roof, neighboring Tender Heart.","6 bolts, bolted anchor",5.11-,Intimacy Wall,1,118050291,116147412,-103.36295,44.05384
443311e1-b026-4169-8248-c868fe602929,Cop a Feel,"Mark Rafferty & Rich Ellison, Nov. 2018",,Route starts on the far right side of the roof. Follow Bolt line.,,5.10+,Intimacy Wall,3,116147481,116147412,-103.36295,44.05384
99d46a7c-6f46-42d0-ad80-82bbb0dc499c,Wango Tango,Lewis Brothers,Climb the brown bolts in between Flatland Fever and One Finger Solution. Avoid climbing on either of these routes. Save some juice because the crux is up top.,,draws,5.11-,Main Wall,11,105863367,116147434,-103.36295,44.05384
dff670d4-525f-4a24-89dc-01131ba515a6,Two Bits,unknown,"A really fun bolted 5.9 to the left of Garden Party.  The first bolt, though not too difficult to get to, really should be stick-clipped just to be safe.  The rest of the climb, in my opinion, offers the use of a little bit of everything in technique...  a lay-back here and there and even a nice little gastone move near the last bolt...  it's a super-cool warm-up before you hit the harder routes out there.",,5 bolts + anchors,5.9,Main Wall,3,105715250,116147434,-103.36295,44.05384
d4d59fc5-e4be-4025-9e38-be91105297a9,Seams to Go,unknown,"I've heard this route called ""Seams to Be"" as well.  It is a small crack running up the face to the left the ""Unnamed"" 5.9 route.  There are some anchors w/chains at the top, and I've heard most people say it's best to toprope this one as gear placements can be a little sketchy.",,"Toprope from anchors, small gear if you must insist on leading",5.10,Main Wall,2,105715253,116147434,-103.36295,44.05384
d9e0090b-6403-4cd2-9684-fe324dd8d848,Russell’s Big Crack,unknown,Fun route to take beginners on. Large jugs and a crack you can practice hand jamming on. Solid bolts on top.,To the right of Flatland Fever,Solid anchors on top,5.5,Main Wall,13,118145452,116147434,-103.36295,44.05384
a6ca6aae-6b9e-45c9-b559-dc7d1763f068,One Finger Solution,unknown,"This is the hardest route on the North Canyon Wall.  It follows the bolted face to the right of ""Blockhead"".  The first bolt is at the very bottom, about chest-height from the ground, and is there just as much for the belayer as the climber to prevent both from tumbling down to the bottom of the canyon in the event of a fall before clipping the next-higher bolt.  The first part involves using probably one of the most uncomfortable finger-pockets i've ever encountered, and once past that it really doesn't let up.  The climb also includes a cool middle-finger/thumb pinch hold into a pair of small pockets a little more than 1/2 way up, smack in the middle of the face.  It's a fun climb, but liable to give you some headachs...",,Bolts + anchors,5.11b,Main Wall,10,105715262,116147434,-103.36295,44.05384
904bc3ec-a0bd-49a3-b088-66da4ffc4e4c,Lost Direction,"FA: Unknown, FFA: Ethan Meide & Mark Rafferty",,"Located just right of ""Killer Wasps From Hell"" the real climbing starts on the same ledge about 20ft up.",,5.11-,Main Wall,6,117052856,116147434,-103.36295,44.05384
a99fb01f-c3ea-47ac-88fa-4502230dc819,Killer Wasp From Hell,unknown,,,"Quickdraws, bolted toprope anchor.",5.10c,Main Wall,5,105714764,116147434,-103.36295,44.05384
09ddd9d6-8a02-41c4-adf4-e63c407fc77e,Head Solution,Joshua Dreher?,Climb the first three bolts of Blockhead. From here climb up and slightly right to a jug on the arete. You are now on One Finger Solution. Continue up that route into the one finger namesake of the route avoiding the jug crack to your left at all times. Finish as for that route.,,5 draws (not including the anchor.),5.11a,Main Wall,9,105859701,116147434,-103.36295,44.05384
136c3260-455c-421d-b390-93d1bd66cca1,Garden Party,unknown,,,This would be a scary lead because of the flaring cracks and slick limestone.  Easy to toprope from the tree.,5.8,Main Wall,4,105714713,116147434,-103.36295,44.05384
23ef4e8d-8170-4738-9894-9a2a3155f3ad,France By Chance,unknown,"This is the bolted face in between ""Adaptation"" and the ""Seams to Go"" crack.  It requires a little more thought than strength as the moves aren't that obvious, but they're there.  There are no anchors at the top, but there's plenty of little cracks on the rim to place nuts or hexes for a trad gear toprope anchor, or you can use the anchors on ""Seams to Go"" and place a directional quickdraw on the last ""France"" bolt.",,Bolts,5.10b,Main Wall,1,105715259,116147434,-103.36295,44.05384
de33b127-5b17-4cc7-9669-224c074a32a9,Flatland Fever,Mark Strege,"This is a great route, slightly past vertical, so a real arm pumper.",This route is six feet to the right of One Finger Solution.,Bolted.,5.10d,Main Wall,12,105823222,116147434,-103.36295,44.05384
53b70826-7398-4e23-a508-6faed607b54b,Blockhead,unknown,"Blockhead is on the face just to the right of Paperboy Centerfold (obvious dihedral).  Follow bolt line up through face holds and incipient cracks, then pull over a small roof (crux).  Follow face holds to a two bolt anchor at the top.  This is one of the better face climbing routes at Falling Rock.",,Draws for bolts. Also very easy to toprope.,5.10,Main Wall,8,105714719,116147434,-103.36295,44.05384
59102a4c-1ba4-4099-8c28-3e11d8ab051f,Adaptation,Mark Strege,"This route climbs the bolted face just to the left of ""France by Chance"", and this is a good one.  The route involves very specific moves in the first 15-18 feet, and the only rest is on an awkward ledge just to the right of the third bolt.  The climbing eases up after the fourth bolt.  Anchors were placed 10-12 feet below the rim so jackass vandels can't get to 'em.  Mark thinks this one climbs at 5.11a on toprope and 5.11b on lead.  So for those of you who want something new and challenging at Falling Rock, this is the one to get on.",,5-6 bolts + anchors,5.11-,Main Wall,0,105715256,116147434,-103.36295,44.05384
3930ab8d-0152-4522-a30e-607b05c5f323,Bolted Route,Mike McNeil,Walk west on the road until you cross the bridge then go on north side of the creek until you meet the wall.  Clipping bolts until about 2/3's height then place a few pieces to the top belay off tree.  Fun casual route.,Route is next to the water straight across from the parking lot.  If done in the winter you can walk across the water to the route.,Around 7 bolts and then gear up to a 3 Camelot to the top.,5.7,Boxelder Butress,1,110657994,110657990,-103.51824,44.19499
e54f4e47-e3b9-4181-a7be-466537d274d6,Terry's Crack,Terry McNeil,Probably best route on the wall.  Begin to right of large blocks putting pro in small crack to top of column.  Move left to spitter tips to hand crack with wide pod.,Left center of main wall,Standard Rack,5.10b/c,Boxelder Forks,13,110656215,107554292,-103.53879,44.20158
